"Order_ID","Customer_ID","Order_Date","Order_Status","Payment_Method"
4771,390,"2025-06-29",Completed,Cash
4772,281,"2025-03-24",Completed,Credit Card
4773,403,"2025-07-06",Completed,Credit Card
4774,201,"2024-11-05",Completed,PayPal
4775,222,"2025-06-27",Completed,Credit Card
4776,369,"2024-01-09",Cancelled,Credit Card
4777,320,"2024-06-16",Completed,Debit Card
4778,264,"2024-01-02",Completed,Debit Card
4779,217,"2025-01-27",Completed,Credit Card
4780,488,"2024-10-22",Completed,PayPal
4781,33,"2024-06-15",Cancelled,PayPal
4782,28,"2024-06-25",Cancelled,Debit Card
4783,240,"2025-01-07",Completed,Credit Card
4784,18,"2024-04-14",Completed,Credit Card
4785,171,"2024-10-24",Cancelled,Cash
4786,285,"2024-12-21",Completed,Credit Card
4787,203,"2024-05-18",Completed,Credit Card
4788,102,"2024-05-12",Completed,Credit Card
4789,143,"2024-07-24",Cancelled,Credit Card
4790,303,"2024-12-08",Completed,Debit Card
4791,476,"2024-05-27",Completed,Credit Card
4792,391,"2024-08-07",Returned,PayPal
4793,274,"2024-11-10",Completed,Credit Card
4794,70,"2024-04-18",Cancelled,PayPal
4795,122,"2024-11-25",Completed,Debit Card
4796,221,"2024-03-20",Completed,Credit Card
4797,124,"2024-03-23",Completed,PayPal
4798,345,"2024-05-17",Completed,Cash
4799,184,"2024-06-14",Completed,Credit Card
4800,417,"2024-01-18",Completed,PayPal
4801,135,"2025-07-10",Completed,Debit Card
4802,249,"2024-06-27",Completed,PayPal
4803,358,"2025-04-10",Completed,Credit Card
4804,104,"2025-06-06",Completed,Credit Card
4805,381,"2025-04-08",Completed,Credit Card
4806,293,"2025-04-26",Completed,Credit Card
4807,324,"2024-02-27",Completed,Credit Card
4808,228,"2024-08-03",Completed,Cash
4809,468,"2025-03-08",Completed,Credit Card
4810,386,"2024-11-29",Completed,Credit Card
4811,97,"2024-01-04",Completed,Credit Card
4812,278,"2024-11-24",Completed,Debit Card
4813,452,"2025-04-10",Completed,PayPal
4814,140,"2025-04-24",Completed,PayPal
4815,269,"2024-08-10",Completed,Debit Card
4816,378,"2024-05-16",Completed,Credit Card
4817,137,"2024-06-28",Completed,Credit Card
4818,259,"2024-06-20",Completed,UPI
4819,277,"2024-07-19",Completed,Credit Card
4820,89,"2024-06-23",Completed,Credit Card
4821,89,"2024-09-21",Completed,Debit Card
4822,282,"2024-01-24",Completed,Credit Card
4823,90,"2024-06-08",Completed,Credit Card
4824,475,"2024-07-01",Completed,Cash
4825,262,"2024-03-29",Completed,Credit Card
4826,353,"2025-05-23",Completed,Credit Card
4827,199,"2025-01-26",Completed,Credit Card
4828,150,"2025-06-12",Completed,Credit Card
4829,244,"2024-11-21",Completed,UPI
4830,356,"2024-03-04",Completed,PayPal
4831,199,"2025-06-07",Completed,Cash
4832,142,"2024-09-22",Completed,Cash
4833,72,"2025-01-31",Completed,Debit Card
4834,272,"2024-08-08",Completed,Debit Card
4835,340,"2024-10-13",Completed,Debit Card
4836,264,"2024-10-10",Completed,PayPal
4837,128,"2024-06-13",Completed,PayPal
4838,124,"2024-11-17",Completed,Debit Card
4839,189,"2025-02-28",Completed,Debit Card
4840,174,"2024-01-12",Completed,PayPal
4841,102,"2024-03-16",Cancelled,Credit Card
4842,472,"2025-05-02",Completed,Debit Card
4843,165,"2024-11-25",Completed,Debit Card
4844,126,"2025-07-17",Returned,Debit Card
4845,304,"2024-12-16",Completed,Debit Card
4846,401,"2025-01-13",Completed,PayPal
4847,233,"2025-06-04",Completed,PayPal
4848,334,"2025-01-17",Completed,Credit Card
4849,48,"2024-07-09",Completed,Credit Card
4850,267,"2024-11-01",Completed,Credit Card
4851,34,"2024-05-16",Completed,Credit Card
4852,69,"2024-07-12",Completed,Credit Card
4853,296,"2025-01-28",Completed,PayPal
4854,103,"2024-03-27",Completed,PayPal
4855,19,"2025-01-24",Completed,Credit Card
4856,90,"2024-12-04",Completed,Cash
4857,387,"2024-06-27",Completed,Credit Card
4858,294,"2024-01-27",Completed,PayPal
4859,191,"2025-02-11",Completed,Debit Card
4860,487,"2025-04-22",Completed,PayPal
4861,193,"2025-02-26",Completed,Credit Card
4862,439,"2024-08-31",Completed,Credit Card
4863,173,"2025-01-13",Completed,Credit Card
4864,13,"2024-08-28",Completed,PayPal
4865,56,"2024-07-26",Completed,Cash
4866,137,"2024-07-08",Completed,Debit Card
4867,94,"2024-05-02",Completed,PayPal
4868,79,"2025-07-15",Returned,Credit Card
4869,192,"2025-01-20",Cancelled,PayPal
4870,488,"2024-04-11",Completed,PayPal
4871,101,"2025-05-15",Completed,Debit Card
4872,118,"2024-03-28",Completed,Debit Card
4873,498,"2024-12-09",Completed,Credit Card
4874,101,"2024-04-05",Completed,Credit Card
4875,416,"2024-07-28",Completed,Credit Card
4876,311,"2025-01-16",Completed,PayPal
4877,464,"2025-08-01",Completed,PayPal
4878,279,"2025-07-28",Completed,Credit Card
4879,297,"2025-06-02",Completed,Cash
4880,113,"2024-05-16",Completed,PayPal
4881,288,"2024-02-24",Completed,Debit Card
4882,336,"2025-06-08",Completed,UPI
4883,494,"2025-06-18",Completed,Cash
4884,49,"2024-06-10",Completed,Credit Card
4885,79,"2024-01-12",Completed,UPI
4886,10,"2025-01-10",Completed,Debit Card
4887,396,"2024-02-14",Completed,Credit Card
4888,42,"2024-01-24",Completed,Credit Card
4889,458,"2025-06-26",Completed,PayPal
4890,183,"2024-10-13",Completed,UPI
4891,145,"2024-03-05",Completed,Debit Card
4892,488,"2025-01-13",Completed,Debit Card
4893,361,"2024-08-01",Completed,Credit Card
4894,274,"2024-11-06",Completed,PayPal
4895,445,"2025-06-04",Completed,Credit Card
4896,378,"2024-05-17",Returned,Debit Card
4897,319,"2025-01-09",Returned,Debit Card
4898,161,"2025-04-24",Completed,Credit Card
4899,494,"2024-09-02",Completed,Cash
4900,360,"2025-07-15",Completed,UPI
4901,473,"2024-09-16",Completed,Debit Card
4902,484,"2024-09-22",Completed,PayPal
4903,275,"2025-05-26",Completed,PayPal
4904,179,"2025-01-03",Completed,Credit Card
4905,474,"2025-05-17",Completed,Credit Card
4906,500,"2025-04-02",Completed,PayPal
4907,61,"2025-02-16",Completed,Debit Card
4908,320,"2024-05-19",Completed,PayPal
4909,302,"2024-08-18",Completed,Debit Card
4910,375,"2025-05-15",Completed,PayPal
4911,488,"2024-12-22",Completed,Credit Card
4912,127,"2024-06-11",Completed,Credit Card
4913,488,"2024-07-08",Completed,Credit Card
4914,322,"2025-03-25",Returned,Debit Card
4915,42,"2024-04-13",Cancelled,PayPal
4916,256,"2024-03-05",Completed,PayPal
4917,67,"2025-03-18",Cancelled,Debit Card
4918,479,"2024-06-15",Completed,Debit Card
4919,382,"2025-03-19",Completed,Credit Card
4920,453,"2024-11-04",Completed,Debit Card
4921,302,"2025-07-31",Completed,Cash
4922,199,"2024-10-30",Completed,Credit Card
4923,215,"2025-05-17",Returned,PayPal
4924,474,"2025-05-07",Completed,Credit Card
4925,76,"2024-05-02",Completed,Credit Card
4926,443,"2025-07-30",Completed,PayPal
4927,212,"2025-03-07",Completed,PayPal
4928,296,"2024-03-03",Completed,Debit Card
4929,334,"2024-01-04",Completed,Cash
4930,42,"2024-06-06",Completed,PayPal
4931,75,"2024-01-10",Cancelled,Debit Card
4932,81,"2024-07-26",Completed,Credit Card
4933,390,"2025-07-30",Completed,Credit Card
4934,39,"2024-10-04",Completed,Debit Card
4935,306,"2024-01-14",Completed,PayPal
4936,54,"2024-10-12",Completed,Credit Card
4937,384,"2024-05-06",Completed,Credit Card
4938,489,"2025-05-10",Completed,Credit Card
4939,208,"2024-02-22",Completed,Credit Card
4940,107,"2025-03-22",Completed,Debit Card
4941,223,"2024-09-15",Completed,PayPal
4942,346,"2024-01-11",Returned,PayPal
4943,364,"2025-01-24",Completed,UPI
4944,319,"2024-09-20",Completed,PayPal
4945,291,"2025-03-22",Returned,Credit Card
4946,316,"2024-12-23",Completed,PayPal
4947,109,"2025-03-31",Completed,PayPal
4948,104,"2024-09-23",Completed,Debit Card
4949,466,"2024-01-05",Cancelled,Debit Card
4950,290,"2024-03-16",Cancelled,Debit Card
4951,431,"2024-09-22",Completed,Credit Card
4952,313,"2024-08-18",Completed,Credit Card
4953,228,"2025-04-04",Completed,Credit Card
4954,286,"2024-08-26",Completed,Debit Card
4955,346,"2025-05-13",Completed,Cash
4956,94,"2024-04-18",Completed,Credit Card
4957,232,"2024-08-10",Completed,Credit Card
4958,362,"2025-03-13",Completed,PayPal
4959,44,"2024-03-12",Completed,Cash
4960,37,"2024-07-05",Completed,Debit Card
4961,81,"2025-03-11",Completed,Credit Card
4962,296,"2024-12-07",Completed,Debit Card
4963,120,"2025-03-26",Completed,PayPal
4964,219,"2024-10-25",Completed,PayPal
4965,67,"2025-05-12",Completed,Credit Card
4966,126,"2025-05-23",Completed,Cash
4967,9,"2025-07-18",Cancelled,PayPal
4968,404,"2024-03-11",Completed,PayPal
4969,234,"2024-12-08",Completed,Credit Card
4970,88,"2024-03-07",Completed,Cash
4971,264,"2024-05-12",Completed,Debit Card
4972,467,"2024-06-22",Completed,Credit Card
4973,413,"2025-01-09",Completed,Credit Card
4974,443,"2024-09-06",Returned,Credit Card
4975,204,"2025-05-15",Completed,Credit Card
4976,181,"2024-06-21",Completed,Credit Card
4977,159,"2024-12-23",Completed,Credit Card
4978,153,"2025-03-17",Completed,Debit Card
4979,460,"2025-07-21",Completed,PayPal
4980,69,"2024-05-22",Completed,PayPal
4981,426,"2025-02-28",Completed,Debit Card
4982,459,"2024-02-19",Completed,Credit Card
4983,423,"2024-11-10",Returned,Debit Card
4984,314,"2024-08-27",Completed,PayPal
4985,428,"2025-07-09",Completed,PayPal
4986,16,"2025-03-23",Completed,Credit Card
4987,409,"2025-06-20",Completed,Cash
4988,256,"2025-05-07",Completed,PayPal
4989,480,"2024-08-25",Completed,Cash
4990,43,"2025-02-28",Completed,PayPal
4991,466,"2024-01-18",Completed,Debit Card
4992,287,"2024-11-19",Completed,Cash
4993,52,"2024-01-28",Completed,Cash
4994,255,"2025-02-23",Completed,PayPal
4995,19,"2025-07-13",Completed,Cash
4996,42,"2025-01-29",Completed,Cash
4997,266,"2025-05-01",Cancelled,PayPal
4998,408,"2024-05-15",Completed,Credit Card
4999,55,"2025-07-29",Completed,Debit Card
5000,132,"2024-11-14",Completed,Debit Card
5001,196,"2025-01-25",Completed,PayPal
5002,271,"2025-03-22",Completed,Debit Card
5003,1,"2025-01-05",Completed,Debit Card
5004,320,"2024-07-02",Completed,UPI
5005,249,"2024-12-20",Completed,Debit Card
5006,482,"2025-01-13",Completed,Credit Card
5007,151,"2025-05-11",Returned,PayPal
5008,247,"2024-10-05",Completed,Credit Card
5009,41,"2024-10-17",Completed,Credit Card
5010,459,"2024-10-18",Completed,Debit Card
5011,417,"2024-03-07",Completed,UPI
5012,178,"2024-02-22",Completed,Credit Card
5013,231,"2024-01-12",Completed,Credit Card
5014,429,"2025-01-20",Completed,Debit Card
5015,148,"2024-08-30",Completed,PayPal
5016,118,"2025-05-16",Returned,Credit Card
5017,121,"2025-02-10",Completed,Debit Card
5018,354,"2024-03-22",Completed,PayPal
5019,106,"2024-02-27",Completed,UPI
5020,45,"2024-07-30",Completed,Credit Card
5021,83,"2025-06-17",Completed,Debit Card
5022,494,"2024-01-29",Completed,PayPal
5023,437,"2024-04-18",Completed,Credit Card
5024,477,"2024-01-18",Completed,PayPal
5025,139,"2024-08-27",Completed,Credit Card
5026,222,"2025-07-27",Completed,Credit Card
5027,246,"2025-01-30",Completed,Credit Card
5028,262,"2024-10-12",Cancelled,Credit Card
5029,14,"2024-03-24",Completed,PayPal
5030,299,"2024-07-24",Completed,PayPal
5031,20,"2024-10-30",Returned,PayPal
5032,138,"2024-06-08",Completed,PayPal
5033,147,"2025-02-12",Completed,Credit Card
5034,338,"2025-07-21",Completed,Cash
5035,449,"2024-04-29",Completed,Cash
5036,350,"2024-05-26",Completed,Credit Card
5037,218,"2024-03-14",Completed,PayPal
5038,263,"2025-02-24",Completed,PayPal
5039,257,"2024-09-24",Completed,Debit Card
5040,74,"2024-06-13",Completed,Credit Card
5041,479,"2024-05-06",Returned,Credit Card
5042,460,"2024-02-10",Completed,UPI
5043,121,"2024-10-02",Completed,PayPal
5044,58,"2025-01-30",Completed,PayPal
5045,83,"2024-05-16",Completed,Cash
5046,315,"2024-01-01",Completed,Credit Card
5047,15,"2024-10-01",Completed,UPI
5048,52,"2025-01-26",Completed,Debit Card
5049,325,"2024-07-18",Completed,PayPal
5050,74,"2024-05-24",Completed,Credit Card
5051,35,"2024-03-30",Completed,Credit Card
5052,11,"2025-03-07",Completed,Credit Card
5053,353,"2025-05-13",Completed,Credit Card
5054,182,"2025-03-21",Cancelled,Credit Card
5055,143,"2024-10-27",Completed,Credit Card
5056,320,"2025-02-23",Completed,Debit Card
5057,86,"2024-08-17",Completed,Cash
5058,261,"2024-01-15",Completed,Credit Card
5059,242,"2024-07-31",Completed,Credit Card
5060,338,"2025-02-11",Completed,Debit Card
5061,312,"2025-01-09",Completed,PayPal
5062,338,"2025-07-27",Cancelled,Debit Card
5063,107,"2025-07-31",Completed,UPI
5064,71,"2024-05-20",Completed,Credit Card
5065,267,"2024-01-06",Completed,Debit Card
5066,29,"2024-06-07",Completed,Cash
5067,228,"2025-05-22",Completed,Debit Card
5068,313,"2025-04-16",Completed,Debit Card
5069,411,"2024-02-27",Completed,Cash
5070,327,"2024-04-02",Returned,Credit Card
5071,498,"2024-11-22",Completed,Credit Card
5072,279,"2025-01-17",Completed,Credit Card
5073,224,"2025-07-22",Completed,PayPal
5074,123,"2025-03-13",Returned,Cash
5075,337,"2024-05-02",Completed,Credit Card
5076,406,"2024-01-22",Completed,Debit Card
5077,161,"2025-01-01",Completed,Debit Card
5078,38,"2024-11-16",Completed,Credit Card
5079,6,"2025-06-17",Completed,PayPal
5080,317,"2024-11-29",Completed,Debit Card
5081,332,"2024-10-17",Completed,Cash
5082,61,"2024-06-24",Completed,PayPal
5083,12,"2024-02-19",Completed,Credit Card
5084,328,"2025-05-22",Completed,PayPal
5085,199,"2025-04-23",Completed,PayPal
5086,209,"2024-04-04",Completed,Credit Card
5087,132,"2025-02-11",Completed,Credit Card
5088,360,"2024-07-29",Completed,PayPal
5089,373,"2024-09-10",Returned,PayPal
5090,27,"2025-05-06",Completed,PayPal
5091,45,"2025-05-02",Completed,Credit Card
5092,278,"2024-04-20",Completed,PayPal
5093,302,"2024-06-27",Completed,PayPal
5094,73,"2025-04-20",Returned,Credit Card
5095,80,"2025-06-14",Completed,Credit Card
5096,342,"2024-02-15",Cancelled,Debit Card
5097,228,"2025-04-27",Completed,PayPal
5098,60,"2024-10-10",Completed,Credit Card
5099,305,"2024-12-07",Completed,Cash
5100,37,"2024-02-13",Completed,Credit Card
5101,116,"2025-01-28",Cancelled,PayPal
5102,357,"2025-01-27",Completed,Credit Card
5103,112,"2025-01-18",Cancelled,PayPal
5104,32,"2025-04-02",Completed,Debit Card
5105,480,"2025-07-01",Completed,PayPal
5106,113,"2025-05-07",Cancelled,UPI
5107,258,"2025-03-07",Completed,Credit Card
5108,413,"2025-07-22",Completed,Credit Card
5109,495,"2025-01-25",Completed,Credit Card
5110,405,"2025-01-24",Completed,Debit Card
5111,170,"2024-11-09",Completed,PayPal
5112,428,"2025-03-21",Completed,Credit Card
5113,7,"2024-02-11",Completed,PayPal
5114,164,"2024-10-19",Completed,Debit Card
5115,100,"2024-09-03",Completed,Cash
5116,265,"2025-06-12",Cancelled,Credit Card
5117,446,"2024-02-12",Completed,UPI
5118,387,"2025-01-07",Completed,Debit Card
5119,500,"2024-04-16",Completed,UPI
5120,69,"2025-05-26",Completed,Debit Card
5121,377,"2025-05-08",Completed,Credit Card
5122,363,"2024-05-16",Completed,PayPal
5123,229,"2025-05-19",Completed,Debit Card
5124,49,"2024-10-14",Completed,Credit Card
5125,53,"2025-07-16",Returned,Debit Card
5126,457,"2025-02-26",Completed,Cash
5127,148,"2024-01-20",Completed,PayPal
5128,319,"2024-04-27",Cancelled,Credit Card
5129,473,"2024-08-21",Returned,PayPal
5130,247,"2024-05-02",Completed,Debit Card
5131,105,"2024-03-17",Completed,Credit Card
5132,243,"2025-07-20",Completed,Credit Card
5133,115,"2025-05-18",Completed,Credit Card
5134,91,"2024-09-08",Completed,PayPal
5135,406,"2024-05-04",Completed,Credit Card
5136,173,"2024-04-15",Completed,Credit Card
5137,343,"2025-06-14",Completed,Credit Card
5138,364,"2024-07-10",Completed,Cash
5139,275,"2024-01-08",Completed,Debit Card
5140,271,"2024-08-18",Completed,Debit Card
5141,91,"2024-09-20",Completed,PayPal
5142,265,"2024-12-26",Completed,Credit Card
5143,376,"2024-07-15",Completed,Cash
5144,98,"2025-06-18",Completed,Credit Card
5145,117,"2025-01-07",Completed,Credit Card
5146,346,"2025-07-25",Completed,Credit Card
5147,491,"2024-07-31",Completed,Credit Card
5148,197,"2025-01-12",Completed,Credit Card
5149,415,"2024-07-30",Completed,PayPal
5150,92,"2025-02-09",Completed,Debit Card
5151,285,"2025-03-07",Completed,Credit Card
5152,472,"2024-07-05",Completed,Debit Card
5153,221,"2025-06-26",Completed,PayPal
5154,254,"2025-05-11",Completed,Cash
5155,78,"2025-06-01",Completed,Credit Card
5156,265,"2024-05-06",Completed,Cash
5157,293,"2025-02-19",Completed,PayPal
5158,491,"2024-03-02",Returned,Debit Card
5159,101,"2024-03-02",Completed,Credit Card
5160,184,"2025-07-17",Completed,Debit Card
5161,324,"2024-03-29",Completed,Credit Card
5162,472,"2025-05-15",Completed,PayPal
5163,119,"2024-09-06",Completed,PayPal
5164,348,"2024-06-24",Completed,Credit Card
5165,440,"2024-02-12",Completed,Credit Card
5166,317,"2025-01-25",Completed,Cash
5167,214,"2025-02-21",Completed,Debit Card
5168,118,"2024-09-27",Completed,Debit Card
5169,145,"2025-04-13",Completed,UPI
5170,26,"2024-07-06",Cancelled,Credit Card
5171,77,"2024-11-15",Completed,Debit Card
5172,219,"2024-06-15",Completed,PayPal
5173,71,"2024-12-03",Completed,Credit Card
5174,6,"2024-03-19",Completed,Credit Card
5175,347,"2024-10-02",Completed,Cash
5176,36,"2024-11-14",Completed,Credit Card
5177,71,"2024-11-18",Completed,Credit Card
5178,298,"2024-09-15",Completed,Debit Card
5179,461,"2025-01-07",Completed,PayPal
5180,363,"2024-10-23",Completed,Debit Card
5181,17,"2024-06-12",Completed,Credit Card
5182,84,"2024-05-04",Completed,Debit Card
5183,371,"2025-01-10",Completed,Debit Card
5184,367,"2025-06-27",Cancelled,PayPal
5185,196,"2025-03-12",Completed,Cash
5186,475,"2025-01-04",Completed,Credit Card
5187,445,"2025-06-17",Completed,PayPal
5188,372,"2025-06-04",Completed,PayPal
5189,375,"2024-10-20",Completed,PayPal
5190,393,"2024-03-04",Completed,Debit Card
5191,75,"2025-01-02",Completed,Credit Card
5192,351,"2024-12-26",Completed,PayPal
5193,470,"2024-06-09",Completed,Debit Card
5194,113,"2025-05-06",Completed,Debit Card
5195,8,"2025-05-18",Completed,Credit Card
5196,181,"2024-07-10",Completed,Credit Card
5197,135,"2024-10-03",Completed,Credit Card
5198,475,"2024-04-22",Completed,Credit Card
5199,223,"2024-04-13",Cancelled,Credit Card
5200,331,"2024-06-02",Completed,Credit Card
5201,491,"2024-07-30",Completed,Credit Card
5202,395,"2024-06-07",Completed,Credit Card
5203,375,"2024-03-28",Completed,UPI
5204,485,"2024-09-15",Completed,Debit Card
5205,345,"2024-12-27",Completed,Credit Card
5206,116,"2024-07-07",Completed,PayPal
5207,364,"2024-11-04",Completed,Debit Card
5208,161,"2024-06-06",Completed,Credit Card
5209,166,"2025-02-11",Completed,Debit Card
5210,323,"2025-01-10",Completed,Credit Card
5211,158,"2025-07-09",Completed,Debit Card
5212,13,"2024-01-31",Completed,Credit Card
5213,500,"2025-05-08",Completed,Debit Card
5214,286,"2024-07-16",Completed,Credit Card
5215,336,"2024-02-08",Completed,Credit Card
5216,405,"2025-02-03",Completed,PayPal
5217,318,"2024-04-09",Completed,Credit Card
5218,306,"2024-04-11",Completed,Debit Card
5219,396,"2025-07-21",Completed,Credit Card
5220,148,"2024-05-07",Completed,PayPal
5221,415,"2024-11-12",Completed,Debit Card
5222,363,"2024-04-26",Completed,PayPal
5223,92,"2024-03-12",Returned,Debit Card
5224,74,"2024-01-01",Completed,UPI
5225,440,"2024-01-10",Completed,Credit Card
5226,448,"2024-10-01",Completed,PayPal
5227,497,"2024-09-08",Completed,Debit Card
5228,51,"2024-01-23",Completed,Credit Card
5229,448,"2024-07-21",Completed,PayPal
5230,432,"2024-06-07",Completed,UPI
5231,384,"2024-11-26",Completed,PayPal
5232,249,"2025-07-29",Completed,Credit Card
5233,255,"2025-02-04",Completed,Debit Card
5234,215,"2025-06-15",Completed,Credit Card
5235,15,"2024-04-21",Completed,Debit Card
5236,251,"2024-05-04",Completed,Debit Card
5237,119,"2025-03-10",Completed,Credit Card
5238,101,"2024-06-28",Completed,Credit Card
5239,28,"2025-05-06",Completed,Cash
5240,229,"2024-09-25",Completed,Credit Card
5241,24,"2024-04-26",Completed,Credit Card
5242,425,"2025-05-03",Completed,Credit Card
5243,445,"2024-11-14",Completed,Debit Card
